4.090909361839294434e-01
4.746227562427520752e-01
5.071499943733215332e-01
5.026684403419494629e-01
4.735530316829681396e-01
5.282608270645141602e-01
5.502581000328063965e-01
5.943699479103088379e-01
5.464694499969482422e-01
