3.839140534400939941e-01
3.617087602615356445e-01
4.417559504508972168e-01
4.246847927570343018e-01
3.940810263156890869e-01
4.610472321510314941e-01
5.149316191673278809e-01
5.135876536369323730e-01
4.802275598049163818e-01
