9.709104895591735840e-02
8.813443034887313843e-02
1.435294151306152344e-01
1.454302817583084106e-01
1.679127812385559082e-01
1.921794563531875610e-01
1.970224976539611816e-01
2.875201702117919922e-01
3.229137659072875977e-01
