1.038258239626884405e-01
1.118081241846084622e-01
1.643391400575637817e-01
1.518918305635452159e-01
1.902552425861358532e-01
2.108715981245040949e-01
2.305335402488708496e-01
3.015582621097564475e-01
3.371225416660308949e-01
