1.099675178527832059e-01
1.210132241249084473e-01
1.450948923826217707e-01
1.308481410145759527e-01
1.813315659761428889e-01
1.631497055292129572e-01
1.855496525764465388e-01
2.071507126092910767e-01
2.377544492483139038e-01
