1.200384199619293213e-01
1.364251822233200073e-01
1.692965179681777954e-01
1.450759023427963257e-01
2.018831372261047363e-01
1.919417977333068848e-01
2.422550916671752930e-01
2.683645784854888916e-01
2.726765275001525879e-01
