9.788268059492111206e-02
1.121399253606796265e-01
1.300299316644668579e-01
1.179534271359443665e-01
1.495327204465866089e-01
1.363353878259658813e-01
1.621792912483215332e-01
1.670581549406051636e-01
2.201094776391983032e-01
