1.085147336125373840e-01
1.227197274565696716e-01
1.860325187444686890e-01
1.601295471191406250e-01
2.139175236225128174e-01
2.459429353475570679e-01
2.535441517829895020e-01
3.153259158134460449e-01
3.622802197933197021e-01
