3.942966639995574840e-01
4.086257040500640980e-01
4.793571233749389648e-01
4.656242728233337402e-01
4.514812111854553112e-01
5.037472128868103471e-01
5.293324947357177512e-01
5.462790608406067339e-01
5.115140855312347856e-01
